1346387,Feature Lighting - Docklands,,,,-37.81836518320091,144.9445609401541
1544474,Feature Lighting - Docklands Park,13,14,Pole: Multiple Fixed,-37.82021862577827,144.9463579058446
1539442,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.82422956541561,144.9443883502389
1347727,Feature Lighting - Docklands,1,,Building Facade,-37.82118635805935,144.93246064684857
1543843,Feature Lighting - Flinders Lane between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81637399814743,144.96717453001605
1539347,Feature Lighting - Victoria Harbour,1,,Pole: Multiple Fixed,-37.81599367042732,144.9398514449494
1347738,Feature Lighting - Docklands,1,18,Wall,-37.82462013747351,144.94662008927858
1543555,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82247514009776,144.9454090828417
1539402,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.824294696765755,144.94498583469837
1540217,Feature Lighting - Upfield Railway,,14,Pole: Multiple Fixed,-37.78684346731581,144.94183704253663
1540802,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,13,14,Pole: Multiple Fixed,-37.82131084909134,144.9616089463051
1540508,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.81494036035623,144.9442742578997
1541845,Feature Lighting -,,,Pole: Multiple Fixed,-37.82374757026479,144.9520910323129
1346811,Feature Lighting - Docklands,3,36,Parapet,-37.817528448978685,144.95001579629215
1347915,Feature Lighting - Docklands,5,70,Inground,-37.82510634342772,144.9463646543669
1544683,Feature Lighting - Seafarers Rest,2,14,Pole: Multiple Fixed,-37.82277065292001,144.95165526864113
1542594,Feature Lighting -,9,,Pole: Multiple Fixed,-37.822635672076814,144.9460219307172
1541005,Feature Lighting - Seafarers Rest,2,14,Pole: Multiple Fixed,-37.82291154678459,144.9515399336586
1542075,Feature Lighting - Arglye Square,9,,Pole: Multiple Fixed,-37.80256495369852,144.9661338329207
1543842,Feature Lighting - City Square,13,14,Pole: Multiple Fixed,-37.81633267978542,144.9671128391984
1540569,Feature Lighting - Victoria Harbour,1,50,Pole: Multiple Fixed,-37.8152559783873,144.94430162574582
1348005,Feature Lighting - Docklands,5,70,Inground,-37.8234816332528,144.9431058436615
1540812,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,13,150,Pole: Multiple Fixed,-37.8226880958986,144.96971824193875
1541695,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82314367148265,144.94728920820646
1346794,Feature Lighting - Docklands,1,,Inground,-37.81432016612639,144.94271562305852
1348216,Feature Lighting - Docklands,3,36,Parapet,-37.817638481483314,144.9487531929167
1347160,Feature Lighting - Docklands,5,70,Inground,-37.81517134835119,144.9416053126156
1543211,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.78690304442336,144.941543874302
1543034,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82279946883226,144.94717716403193
1543345,Feature Lighting -,,,,-37.825026002648364,144.9470420148433
1543182,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.786949629374874,144.94160205078836
1539742,Feature Lighting -,2,125,Pole: Multiple Fixed,-37.820354949738075,144.96399688088292
1347279,Feature Lighting - Docklands,4,150,Bridge Beam,-37.8212166845455,144.9546411905934
1541651,Feature Lighting - Cohen Place Plaza,3,14,Pole: Multiple Fixed,-37.81124928239792,144.96934846042112
1541239,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81116346130442,144.96990367768305
1544206,Feature Lighting - Northbank between Banana Alley and Southbank Pedestrian Bridge,1,14,Pole: Multiple Fixed,-37.81910096049532,144.9655263125724
1543431,Feature Lighting -,9,,Pole: Multiple Fixed,-37.8225088577982,144.94541775240953
1539745,Feature Lighting - Southbank Promenade between Riverside Avenue and Southgate Avenue,13,70,Pole: Multiple Fixed,-37.81988240290073,144.96681996031074
1542030,Feature Lighting - Shrine of Remembrance,13,70,Pole: Multiple Fixed,-37.83230422035468,144.97302040456947
1539700,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,13,70,Pole: Multiple Fixed,-37.81512911714442,144.9414711591063
1541581,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81086785455792,144.96711552140897
1543836,Feature Lighting - City Square,13,14,Pole: Multiple Fixed,-37.81556351791416,144.96692374346503
1541821,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.823312846254524,144.94722950466587
1543918,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.810815937803845,144.9670900404242
1541847,Feature Lighting -,,,Pole: Multiple Fixed,-37.82376816939123,144.95210062370154
1347678,Feature Lighting - Docklands,1,,Canopy,-37.81741605233939,144.95232443920236
1542767,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82320195205907,144.94721992319523
1539956,Feature Lighting - Rakaia Way between Caravel Lane and Newquay Promenade,13,70,Pole: Multiple Fixed,-37.81455841350431,144.940703776351
1539231,Feature Lighting -,3,14,Pole: Multiple Fixed,-37.82363353323742,144.94333583053032
1542275,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81848139994806,144.9737974702981
1347281,Feature Lighting - Docklands,2,250,Building Facade,-37.81916608233348,144.9354293182942
1544391,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81929544820294,144.97452113829914
1346567,Feature Lighting - Docklands,1,500,Building Facade,-37.81616002350823,144.94333543775363
1347806,Feature Lighting - Docklands,1,,Building Facade,-37.821047311314764,144.9330367423087
1543214,Feature Lighting - Lennon Street from Manningham Street,9,,Pole: Multiple Fixed,-37.78705225890232,144.94127916307812
1347643,Feature Lighting - Docklands,1,,Inground,-37.8145678879692,144.94275060558076
1636523,Feature Lighting - Jim Stynes Bridge,16,,Bridge Beam,-37.82311397332245,144.94817151218334
1603034,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,9,3,Guy Wire (Catenary),-37.81235507163354,144.9657553217952
1347908,Feature Lighting - Docklands,1,,Inground,-37.81498528809576,144.94123601339857
1540909,Feature Lighting -,9,8,Pole: Multiple Fixed,-37.82403233240051,144.94739323851383
1502880,Feature Lighting - Southbank Pedestrian Bridge,,,Inground,-37.81947636067928,144.965131377601
1347197,Feature Lighting - Docklands,1,,Inground,-37.81529834041057,144.94071981483083
1540709,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,13,70,Pole: Multiple Fixed,-37.82117207084668,144.96253833173182
1543996,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.819303751629754,144.9745285081591
1543507,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82245534221684,144.94529992385617
1542535,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.819343537811676,144.9745011177814
1541788,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82292176422941,144.94711533755262
1541725,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.823554907696554,144.94736515480383
1544041,Feature Lighting - Lincoln Square,9,,Pole: Multiple Fixed,-37.80243991560564,144.9632987379833
1542082,Feature Lighting - Fitzroy Gardens,1,50,Pole: Multiple Fixed,-37.8103836502698,144.98079076408249
1542043,Feature Lighting - Birrarung Marr,13,35,Pole: Multiple Fixed,-37.81989021405589,144.9747209250892
1542877,Feature Lighting -,12,,Pole: Multiple Fixed,-37.823695840422126,144.9472711219218
1543136,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.823909500164866,144.9473377014923
1541193,Feature Lighting - Point Park,9,,Pole: Multiple Fixed,-37.82307998352673,144.94186788795392
1347779,Feature Lighting - Docklands,5,70,Inground,-37.8138108135009,144.94230300317403
1543170,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.78647028690827,144.94247067347735
1543906,Feature Lighting - Cohen Place Plaza,13,35,Pole: Multiple Fixed,-37.81125669902144,144.96936589478017
1636508,Feature Lighting - Jim Stynes Bridge,16,,Bridge Beam,-37.82288678133539,144.94786203991453
1541780,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82282668052834,144.9470873139521
1544237,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81949134846598,144.9746313219836
1542444,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82394139152751,144.94737861170472
1542764,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82322793545499,144.94722779413442
1539441,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.82420776630295,144.94419275122831
1539500,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,10,14,Pole: Multiple Fixed,-37.82460013708414,144.94548860778409
1541530,Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk,9,,Pole: Multiple Fixed,-37.820052301304266,144.96501266954616
1543998,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.8193353261249,144.9744938842354
1539594,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,9,,Pole: Multiple Fixed,-37.8152361286089,144.9416849273032
1346668,Feature Lighting - Docklands,5,70,Inground,-37.81857822914388,144.94651070605968
1540877,Feature Lighting - Shrine of Remembrance,9,,Pole: Multiple Fixed,-37.82356728254592,144.97085586188055
1348412,Feature Lighting - Docklands,1,18,Bollard,-37.823332254670866,144.94305836759403
1347026,Feature Lighting - Docklands,1,500,Building Facade,-37.81603114747117,144.94370955711238
1541440,Feature Lighting - Docklands Park,13,14,Pole: Multiple Fixed,-37.820249348050304,144.94637534020163
1544330,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.78701910021365,144.94133798788332
1540426,Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street,13,35,Pole: Multiple Fixed,-37.817009882972826,144.94530046148606
1346679,Feature Lighting - Docklands,1,50,Fender,-37.81731517437779,144.94520188911804
1348212,Feature Lighting - Docklands,1,4,Fender,-37.8149103732659,144.94221910420748
1487632,Feature Lighting - Docklands,,,,-37.82030155427867,144.94527769037904
1542355,Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street,9,,Pole: Multiple Fixed,-37.812672929575314,144.96512661733755
1348254,Feature Lighting - Docklands,3,36,Parapet,-37.8177878039403,144.9490965839843
1539624,Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive,13,70,Pole: Multiple Fixed,-37.81960678766808,144.95268771304453
1541647,Feature Lighting - Cohen Place from Little Bourke Street,3,14,Pole: Multiple Fixed,-37.81126729419428,144.9692934751289
1542327,Feature Lighting - Swanston Street between Little Lonsdale Street and La Trobe Street,9,,Pole: Multiple Fixed,-37.809940276757715,144.96388305082763
1543476,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.822395932112464,144.94533605799234
1544383,Feature Lighting - Gordon Reserve,1,,Pole: Multiple Fixed,-37.81245818370817,144.97396588324483
1347770,Feature Lighting - Docklands,1,,Building Facade,-37.821021477383695,144.93281052653782
1543022,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82292187079267,144.94721189416887
1539206,Feature Lighting - Victoria Harbour,9,,Pole: Multiple Fixed,-37.8144715598079,144.9433808905022
1541715,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82340878082683,144.94735524247997
1540689,Feature Lighting - Southbank Promenade between Riverside Avenue and Southgate Avenue,13,70,Pole: Multiple Fixed,-37.81998238132714,144.96608287093758
1544731,Feature Lighting -,12,,Pole: Multiple Fixed,-37.822872828823776,144.94712022512658
1541734,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82369007914662,144.94736641676548
1487753,Feature Lighting - Docklands,,,,-37.81437352050733,144.94289530131545
1543128,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82397213324108,144.94728272911237
1636539,Feature Lighting - Jim Stynes Bridge,16,,Bridge Beam,-37.8231474411696,144.94861866021014
1544875,Feature Lighting - Birrarung Marr,9,,Bridge Beam,-37.81841727763127,144.97366977573364
1540717,Feature Lighting - Northbank/Flinders Walk,2,80,Pole: Multiple Fixed,-37.81880644493448,144.96745616196299
1487729,Feature Lighting - Docklands,,,,-37.81876235365961,144.94402133165588
1543242,Feature Lighting - Collins Landing between Australian Wharf and Collins Street,3,14,Pole: Multiple Fixed,-37.822094720277626,144.94463244025607
1347668,Feature Lighting - Docklands,5,70,Inground,-37.81953297542355,144.9529444384472
1346998,Feature Lighting - Docklands,1,,Building Facade,-37.81635585821096,144.9436073963325
1543012,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82301804377428,144.94723918220416
1544180,Feature Lighting - Newquay Promenade between Rakaia Way and Dopel Way,1,50,Pole: Multiple Fixed,-37.81521717002884,144.9410180784461
1542990,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82321913270938,144.94729623923328
1539228,Feature Lighting -,3,14,Pole: Multiple Fixed,-37.8233098011211,144.9430400070608
1544491,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82401251194798,144.94732167481828
1347078,Feature Lighting - Docklands,3,36,Parapet,-37.817735861880905,144.9496306685647
1543327,Feature Lighting - Lorimer Street between Westgate Freeway and Hartley Street,,,,-37.824957780584704,144.9447794139355
1543704,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81841734390879,144.97374090634483
1539259,Feature Lighting -,9,8,Pole: Multiple Fixed,-37.82397557485242,144.9437719102202
1540236,Feature Lighting - Birrarung Marr,,35,Pole: Multiple Fixed,-37.81913221298511,144.97438766058247
1542926,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82386828240547,144.94725598522788
1542977,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.823359625393955,144.94733215806633
1542306,Feature Lighting - Swanston Street between Little Lonsdale Street and La Trobe Street,9,,Pole: Multiple Fixed,-37.81041798842619,144.96410389598566
1542061,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81832758980063,144.9711455404733
1347257,Feature Lighting - Docklands,3,36,Parapet,-37.81751628068844,144.94987849578237
1541257,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81177374246097,144.96786251662147
1544040,Feature Lighting - Shrine of Remembrance,9,,Pole: Multiple Fixed,-37.82359058815409,144.9708625674052
1541177,Feature Lighting - Victoria Green,3,,Pole: Multiple Fixed,-37.820409315718294,144.94533598420801
1347607,Feature Lighting - Docklands,4,150,Bridge Beam,-37.811720678603436,144.9460555219135
1539842,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,12,,Under Seat,-37.81492495998349,144.94171106406066
1541405,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.8233855230941,144.95189795563914
1346772,Feature Lighting - Docklands,5,70,Inground,-37.819508989906815,144.95377778564318
1541807,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82313306139152,144.94717761246343
1540213,Feature Lighting - Manningham Street between Church Street and Lennon Street,,14,Pole: Multiple Fixed,-37.78680955145822,144.94190879162807
1347484,Feature Lighting - Docklands,1,,Building Facade,-37.821346613912155,144.9324334876439
1346769,Feature Lighting - Docklands,1,50,Inground,-37.81448831992128,144.9428695557935
1544227,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.819010910931354,144.97307673096378
1539883,Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade,9,,Pole: Multiple Fixed,-37.814696974099085,144.9417426145908
1346732,Feature Lighting - Docklands,5,70,Inground,-37.81715431598221,144.94526597790133
1544526,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.818481333793045,144.97372633962132
1543311,Feature Lighting - Eighteen Pence Lane from Lorimer Street,,,,-37.82497127940635,144.94539276530108
1348078,Feature Lighting - Docklands,5,70,Inground,-37.8249514034948,144.9447166164165
1540208,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,9,,Pole: Multiple Fixed,-37.811579728112534,144.96841042169913
1540024,Feature Lighting - Victoria Green,13,14,Pole: Multiple Fixed,-37.82019867914727,144.9447890853873
1539355,Feature Lighting - Victoria Harbour,1,,Pole: Multiple Fixed,-37.816153146057225,144.93923165502937
1544826,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,13,150,Pole: Multiple Fixed,-37.822945964945276,144.9702921958102
1347362,Feature Lighting - Docklands,5,35,Inground,-37.815046621803965,144.94115612158907
1542825,Feature Lighting -,12,,Pole: Multiple Fixed,-37.823938718206044,144.9473653792976
1539482,Feature Lighting -,9,10,Pole: Multiple Fixed,-37.824569502750954,144.94693026280066
1348085,Feature Lighting - Docklands,5,70,Inground,-37.82465927162495,144.94568638807803
1542673,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82260052182059,144.94585446352775
1346893,Feature Lighting - Docklands,1,20,Bollard,-37.82379111807437,144.94759047738864
1543428,Feature Lighting -,9,,Pole: Multiple Fixed,-37.8225145868461,144.94544504681576
1542930,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82383587259474,144.94727481742152
1346483,Feature Lighting - Docklands,3,36,Parapet,-37.81761104327132,144.94903579318128
1348454,Feature Lighting - Docklands,5,70,Inground,-37.8249616789602,144.94597466240518
1346781,Feature Lighting - Docklands,5,35,Inground,-37.816994241878774,144.94532388759765
1542293,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.818709154681216,144.9739985873258
1542433,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82402704455551,144.94723030778346
1348214,Feature Lighting - Docklands,3,36,Parapet,-37.817740150634016,144.94958559843082
1539952,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,13,70,Pole: Multiple Fixed,-37.81487123852973,144.94156090648892
1348080,Feature Lighting - Docklands,3,21,Inground,-37.82464911175018,144.94552659280743
1346966,Feature Lighting - Docklands,1,150,Inground,-37.81364107833472,144.95031682974613
1544218,Feature Lighting -,,,Pole: Multiple Fixed,-37.82422135008573,144.9523116354621
1544872,Feature Lighting - Birrarung Marr,9,,Bridge Beam,-37.819351749498246,144.97450835134032
1543532,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.822431629547445,144.94540247430487
1348072,Feature Lighting - Docklands,1,,Wall,-37.81528167527654,144.94169119362468
1347940,Feature Lighting - Docklands,1,,Inground,-37.8148178643551,144.94172342170847
1541374,Feature Lighting - City Square,13,14,Pole: Multiple Fixed,-37.81634115529818,144.96712356803633
1487765,Feature Lighting - Docklands,,,,-37.81582428536438,144.93943863056697
1348191,Feature Lighting - Docklands,1,,Canopy,-37.817864637798436,144.95075489227312
1541956,Feature Lighting -,,,Pole: Multiple Fixed,-37.824033500942,144.95204414647176
1544280,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81074918765497,144.96718391774118
1542131,Feature Lighting - Gordon Reserve,1,,Pole: Multiple Fixed,-37.812397792069234,144.97398063539416
1539682,Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive,13,70,Pole: Multiple Fixed,-37.819348326392365,144.95358424781284
1540166,Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way,9,,Pole: Multiple Fixed,-37.81424568752794,144.94354380566767
1348238,Feature Lighting - Docklands,5,35,Inground,-37.816935116400394,144.9453316614054
1487870,Feature Lighting - Docklands,,,,-37.81590983201775,144.93932463374682
1347174,Feature Lighting - Docklands,1,18,Bollard,-37.82379111807437,144.94759047738864
1347293,Feature Lighting - Docklands,3,36,Parapet,-37.81773535711107,144.9500659289547
1542325,Feature Lighting - Swanston Street between Little Lonsdale Street and La Trobe Street,9,,Pole: Multiple Fixed,-37.80988672443852,144.96407476103985
1540959,Feature Lighting - Lincoln Square,9,,Pole: Multiple Fixed,-37.80255647650998,144.9631257354933
1348048,Feature Lighting - Docklands,5,70,Inground,-37.81994058549627,144.9515184978913
1542986,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82328036079627,144.94731344659834
1542789,Feature Lighting -,12,,Pole: Multiple Fixed,-37.822950779027906,144.9471438377533
1543035,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82279298839449,144.9471369516868
1543765,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81860951204119,144.97391059846916
1544727,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81836040517636,144.97369062736666
1346763,Feature Lighting - Docklands,1,,Inground,-37.814612524874825,144.94263053475632
1347837,Feature Lighting - Docklands,1,,Bridge Beam,-37.814325303459476,144.94770723269806
1502806,Feature Lighting - Southbank,,70,Pole: Multiple Fixed,-37.81996519607897,144.96623410690185
1540087,Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street,13,70,Pole: Multiple Fixed,-37.81896012319289,144.94349452943376
1544274,Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street,9,,Pole: Multiple Fixed,-37.81278488798786,144.96519600870792
1544544,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82269008161872,144.94643505319306
1348167,Feature Lighting - Docklands,3,18,Wall,-37.82248473571154,144.95087701488646
1347200,Feature Lighting - Docklands,1,,Inground,-37.81529260703283,144.94046259987158
1347512,Feature Lighting - Docklands,5,150,Parapet,-37.81758487132099,144.9493036924956
1539895,Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street,13,35,Pole: Multiple Fixed,-37.81839417152369,144.94595106348842
1542187,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81963915898742,144.97476152668722
1543788,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81902973949191,144.97428530363274
1541183,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.8232706661179,144.9472832679618
1347341,Feature Lighting - Docklands,1,4,Fender,-37.81499874539732,144.9419980811083
1346799,Feature Lighting - Docklands,5,150,Parapet,-37.81764010042399,144.94873956157818
1543667,Feature Lighting -,9,,Pole: Multiple Fixed,-37.81903739611026,144.97290909290103
1543609,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82262276340412,144.94642482771124
1539937,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,16,,Under Seat,-37.8150471994069,144.94138346702104
1539280,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,9,10,Pole: Multiple Fixed,-37.8234816342441,144.94310590040413
1544359,Feature Lighting - Lower Promenade,9,,Pole: Multiple Fixed,-37.819731304580536,144.9674561619539
1540827,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,,80,Pole: Multiple Fixed,-37.821033609407195,144.96875393655853
1544238,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81963094731538,144.97475429308426
1543960,Feature Lighting - Swanston Street between Franklin Street and Victoria Street,13,70,Pole: Multiple Fixed,-37.807044991143066,144.96257588266494
1346917,Feature Lighting - Docklands,3,36,Parapet,-37.817954307201454,144.95071517418347
1542037,Feature Lighting - Shrine of Remembrance,13,70,Pole: Multiple Fixed,-37.83245568820729,144.97300967573665
1544605,Feature Lighting - Parliament Gardens,9,,Pole: Multiple Fixed,-37.809832691876444,144.9734388291748
1347463,Feature Lighting - Docklands,3,36,Parapet,-37.81773422199697,144.9505768983831
1544327,Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street,9,,Pole: Multiple Fixed,-37.813226403515905,144.96539870967632
1544296,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.818125466281664,144.9734120970415
1544428,Feature Lighting - Southbank Promenade between Riverside Avenue and Southgate Avenue,13,70,Pole: Multiple Fixed,-37.819920393884345,144.96653593148582
1346379,Feature Lighting - Docklands,,,,-37.843375528043836,144.9808472327047
1543217,Feature Lighting - Lennon Street from Manningham Street,9,,Pole: Multiple Fixed,-37.78696107236623,144.94144093117785
1544502,Feature Lighting - Flinders Lane between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81636552260159,144.96718928216373
1487873,Feature Lighting - Docklands,,,,-37.81594549551968,144.9392606593149
1347152,Feature Lighting - Docklands,1,35,Inground,-37.82385726092906,144.9481321399461
1541248,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81175043319308,144.96785983441492
1539509,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.824415880870816,144.94610516713593
1542762,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82325391885043,144.94723566507872
1502804,Feature Lighting - Southbank,,70,Pole: Multiple Fixed,-37.81994736319051,144.96637557838017
1541886,Feature Lighting -,,,Pole: Multiple Fixed,-37.82420075097458,144.95230204396108
1539289,Feature Lighting -,9,8,Pole: Multiple Fixed,-37.82412926422768,144.94390318044586
1540806,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,13,150,Pole: Multiple Fixed,-37.82244286989171,144.9698821286678
1544173,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,,Pole: Multiple Fixed,-37.814688884929964,144.94239351156838
1543910,Feature Lighting - Carlton Gardens South,13,70,Pole: Multiple Fixed,-37.80539096921072,144.97036904095566
1539906,Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street,13,70,Pole: Multiple Fixed,-37.81867595057066,144.94591905492015
1487855,Feature Lighting - Docklands,,,,-37.81588013151417,144.93936146987235
1542638,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82273541761054,144.94649715801674
1487767,Feature Lighting - Docklands,,,,-37.81579813969609,144.93947895400188
1543913,Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street,9,,Pole: Multiple Fixed,-37.813346083282205,144.965643083797
1636505,Feature Lighting - Jim Stynes Bridge,16,,Bridge Beam,-37.82282562891267,144.9478247244232
1540687,Feature Lighting - Lower Promenade,9,14,Pole: Multiple Fixed,-37.819738720393616,144.9673368036517
1539874,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,,Pole: Multiple Fixed,-37.81462410262307,144.9425076557151
1541475,Feature Lighting -,,,Pole: Multiple Fixed,-37.82332528802112,144.951894410051
1543982,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81874467523755,144.97395888103551
1544023,Feature Lighting - Doepel Way between Docklands Drive and Newquay Promenade,9,,Pole: Multiple Fixed,-37.81522353151649,144.94044401560095
1544856,Feature Lighting - Shrine of Remembrance,13,70,Pole: Multiple Fixed,-37.82426644516819,144.97097387908872
1348452,Feature Lighting - Docklands,3,21,Inground,-37.82462522270605,144.9455189049839
1347487,Feature Lighting - Docklands,5,70,Inground,-37.81497991355928,144.94128425903133
1346743,Feature Lighting - Docklands,3,36,Parapet,-37.81761611745111,144.94898874743896
1539998,Feature Lighting - Northbank between Banana Alley and Southbank Pedestrian Bridge,2,125,Pole: Multiple Fixed,-37.81911894961482,144.96546484615445
1542644,Feature Lighting -,9,,Pole: Multiple Fixed,-37.8227491080305,144.94656238539693
1540834,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,13,150,Pole: Multiple Fixed,-37.82192436441547,144.9691762591135
1487642,Feature Lighting - Docklands,,,,-37.82017699424228,144.9449456770473
1543754,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81248784972555,144.965423047523
